-0.00364415,-0.0143339,0.00705002,-0.00327829,0.00413755,-0.0106941,0.308378,0.308067,0.308319,
-0.00259558,-0.013271,0.00808299,-0.00173324,0.00567196,-0.00913844,0.308389,0.308114,0.308294,
-0.00153931,-0.0121927,0.00911586,-0.000193503,0.00719574,-0.00758275,0.308396,0.308159,0.308265,
-0.000490699,-0.0111141,0.0101333,0.00135155,0.00871951,-0.00601641,0.3084,0.3082,0.308233,
0.000557923,-0.0100354,0.0111506,0.00289661,0.0102433,-0.00445008,0.308399,0.308237,0.308198,
0.00159887,-0.00895664,0.0121525,0.00444698,0.0117671,-0.0028731,0.308396,0.30827,0.30816,
0.00264746,-0.0078624,0.0131542,0.00599203,0.0132802,-0.00129613,0.308389,0.3083,0.308119,
0.00368836,-0.00676805,0.0141405,0.00754241,0.0147933,0.000291482,0.308378,0.308326,0.308076,
0.00472921,-0.00567362,0.0151267,0.00909278,0.0163065,0.0018791,0.308364,0.308348,0.308029,
0.00577001,-0.00456377,0.0160973,0.0106432,0.017809,0.00347735,0.308346,0.308366,0.30798,
0.00680307,-0.00345387,0.0170525,0.0121989,0.0193115,0.00508624,0.308325,0.308381,0.307928,
0.00782838,-0.00234392,0.0179922,0.0137599,0.020814,0.00670577,0.308301,0.308391,0.307875,
0.00885361,-0.0012186,0.0189164,0.0153209,0.0223058,0.00833594,0.308273,0.308398,0.307819,
0.00987108,-9.32597e-05,0.0198251,0.0168872,0.0237977,0.00997676,0.308242,0.3084,0.307762,
0.0108808,0.00103208,0.0207184,0.0184589,0.0252895,0.0116282,0.308208,0.308398,0.307703,
0.0118903,0.00217275,0.0215961,0.0200305,0.0267707,0.0132903,0.308171,0.308392,0.307643,
0.0128921,0.00331339,0.0224584,0.0216075,0.028252,0.014963,0.30813,0.308382,0.307581,
0.0138861,0.00445399,0.0233052,0.0231898,0.0297332,0.0166464,0.308087,0.308368,0.307518,
0.0148799,0.00560986,0.0241365,0.0247721,0.0312038,0.0183404,0.308041,0.308349,0.307454,
0.0158659,0.00676566,0.0249524,0.0263597,0.0326743,0.0200451,0.307992,0.308326,0.307389,
0.0168441,0.00792136,0.0257528,0.0279526,0.0341449,0.0217603,0.30794,0.308298,0.307323,
0.0178222,0.00909229,0.0265377,0.0295456,0.0356048,0.0234863,0.307885,0.308266,0.307256,
0.0187924,0.0102631,0.0273072,0.0311438,0.0370648,0.0252228,0.307827,0.308229,0.307189,
0.01977,0.0114491,0.0280765,0.0327367,0.0385141,0.0269594,0.307766,0.308187,0.307119,
0.0207398,0.0126349,0.0288304,0.034335,0.0399634,0.0287066,0.307702,0.308141,0.307049,
0.0217094,0.0138205,0.0295841,0.0359333,0.0414127,0.0304538,0.307635,0.30809,0.306978,
0.0226788,0.0150213,0.0303223,0.0375315,0.0428513,0.0322117,0.307565,0.308034,0.306906,
0.0236479,0.0162218,0.0310603,0.0391298,0.04429,0.0339695,0.307492,0.307973,0.306832,
0.0246245,0.0174374,0.0317982,0.0407227,0.045718,0.0357274,0.307415,0.307907,0.306756,
0.0255932,0.0186527,0.0325207,0.0423209,0.047146,0.0374959,0.307336,0.307835,0.306681,
0.0265692,0.019883,0.0332429,0.0439139,0.0485634,0.0392643,0.307253,0.307758,0.306603,
0.027545,0.0211131,0.033965,0.0455068,0.0499808,0.0410328,0.307167,0.307676,0.306524,
0.0285282,0.022358,0.0346869,0.0470944,0.0513875,0.0428013,0.307078,0.307588,0.306443,
0.0295111,0.0236027,0.0354085,0.048682,0.0527943,0.0445698,0.306985,0.307495,0.306361,
0.0305013,0.0248622,0.03613,0.0502643,0.0541904,0.0463383,0.306888,0.307396,0.306276,
0.0314911,0.0261213,0.0368513,0.0518466,0.0555865,0.0481068,0.306788,0.307292,0.30619,
0.0324883,0.0273953,0.0375724,0.0534236,0.0569719,0.0498753,0.306684,0.307181,0.306103,
0.0335004,0.028684,0.0383085,0.0549899,0.0583467,0.0516331,0.306575,0.307063,0.306011,
0.0345121,0.0299723,0.0390444,0.0565563,0.0597216,0.053391,0.306463,0.30694,0.305918,
0.0355387,0.0312753,0.0397953,0.058112,0.0610857,0.0551382,0.306345,0.30681,0.305822,
0.0365725,0.0325777,0.0405611,0.0596623,0.0624499,0.0568747,0.306224,0.306675,0.305721,
0.0376212,0.0338948,0.0413419,0.0612021,0.0638035,0.0586007,0.306097,0.306532,0.305616,
0.0386922,0.0352266,0.0421528,0.0627258,0.0651464,0.0603053,0.305963,0.306382,0.305506,
0.0397703,0.0365576,0.0429787,0.0642443,0.0664893,0.0619993,0.305825,0.306226,0.305391,
0.0408632,0.0379032,0.0438194,0.0657521,0.0678215,0.0636827,0.305681,0.306062,0.305271,
0.0419783,0.0392633,0.0446901,0.067244,0.0691431,0.0653448,0.30553,0.30589,0.305145,
0.0431081,0.0406226,0.0455908,0.0687252,0.0704648,0.0669856,0.305372,0.305713,0.305012,
0.0442601,0.0419963,0.0465215,0.0701904,0.0717758,0.0686051,0.305207,0.305527,0.304871,
0.0454342,0.0433843,0.047482,0.0716397,0.0730761,0.0702034,0.305035,0.305333,0.304723,
0.0466228,0.0447715,0.0484724,0.0730784,0.0743764,0.0717804,0.304855,0.305133,0.304567,
0.0478334,0.0461729,0.0494926,0.0745011,0.0756661,0.0733361,0.304668,0.304924,0.304403,
0.0490736,0.0475884,0.0505576,0.0759025,0.0769452,0.0748598,0.304471,0.304706,0.304228,
0.0503357,0.0490181,0.0516522,0.077288,0.0782136,0.0763623,0.304264,0.30448,0.304044,
0.051612,0.0504468,0.0527764,0.0786628,0.079482,0.0778435,0.304051,0.304246,0.303851,
0.0529176,0.0518894,0.0539453,0.0800163,0.0807398,0.0792928,0.303826,0.304003,0.303645,
0.0542525,0.053346,0.0551586,0.0813486,0.081987,0.0807102,0.303591,0.303751,0.303427,
0.0556165,0.0548164,0.0564163,0.0826596,0.0832235,0.0820957,0.303344,0.303489,0.303196,
0.0570096,0.0563007,0.0577182,0.0839493,0.0844493,0.0834492,0.303085,0.303217,0.302951,
0.0584241,0.0577836,0.0590642,0.085223,0.0856752,0.0847708,0.302815,0.302938,0.302691,
0.0598673,0.0592802,0.0604543,0.0864755,0.0868904,0.0860605,0.302533,0.302649,0.302417,
0.0613393,0.0607904,0.0618881,0.0877067,0.088095,0.0873183,0.302238,0.302349,0.302126,
0.0628399,0.0623141,0.0633656,0.0889166,0.089289,0.0885442,0.30193,0.302039,0.30182,
-0.0409959,-0.0409959,-0.0409959,-0.0662653,-0.0662653,-0.0662653,0.328986,0.328986,0.328986,
-0.0408041,-0.0425224,-0.0390846,-0.0659436,-0.0649027,-0.0669845,0.329009,0.328792,0.329218,
-0.0405163,-0.0431614,-0.0378686,-0.0654612,-0.0638587,-0.0670636,0.329045,0.328708,0.32936,
-0.0400366,-0.0436102,-0.0364583,-0.0646571,-0.0624921,-0.066822,0.329104,0.328649,0.329519,
-0.039077,-0.0438,-0.034346,-0.0630488,-0.060188,-0.0659097,0.329219,0.328624,0.329746,
-0.0381251,-0.043639,-0.0326005,-0.0614358,-0.0580965,-0.0647751,0.329331,0.328645,0.329923,
-0.0371648,-0.0432707,-0.0310462,-0.0598276,-0.0561307,-0.0635244,0.32944,0.328694,0.330073,
-0.0362043,-0.0428067,-0.0295872,-0.0582194,-0.0542229,-0.0622158,0.329547,0.328755,0.330207,
-0.0352434,-0.0422629,-0.0282079,-0.0566112,-0.0523634,-0.0608589,0.329651,0.328825,0.330328,
-0.0342822,-0.0416711,-0.0268761,-0.0550029,-0.0505329,-0.059473,0.329753,0.328901,0.330439,
-0.0333208,-0.0410472,-0.025576,-0.0533947,-0.0487217,-0.0580678,0.329851,0.328979,0.330542,
-0.032359,-0.0403753,-0.0243236,-0.0517865,-0.0469395,-0.0566335,0.329947,0.329062,0.330637,
-0.031397,-0.0396873,-0.0230868,-0.0501783,-0.045167,-0.0551896,0.33004,0.329146,0.330725,
-0.0304347,-0.0389831,-0.0218658,-0.0485701,-0.0434042,-0.053736,0.33013,0.32923,0.330808,
-0.0294642,-0.0382468,-0.0206606,-0.0469667,-0.0416606,-0.0522728,0.330218,0.329316,0.330886,
-0.0285014,-0.0374943,-0.0194872,-0.0453585,-0.0399268,-0.0507902,0.330303,0.329403,0.330957,
-0.0275383,-0.0367257,-0.0183296,-0.0437503,-0.0382026,-0.049298,0.330384,0.32949,0.331023,
-0.026575,-0.0359568,-0.0171718,-0.0421421,-0.0364784,-0.0478058,0.330463,0.329574,0.331085,
-0.0256115,-0.0351718,-0.0160298,-0.0405339,-0.0347639,-0.0463039,0.330539,0.329659,0.331142,
-0.0246478,-0.0343706,-0.0149037,-0.0389257,-0.033059,-0.0447923,0.330613,0.329744,0.331195,
-0.0236839,-0.0335531,-0.0137935,-0.0373174,-0.0313638,-0.0432711,0.330683,0.329828,0.331243,
-0.0227198,-0.0327355,-0.0126832,-0.0357092,-0.0296686,-0.0417499,0.330751,0.32991,0.331287,
-0.0217554,-0.0319016,-0.0115887,-0.034101,-0.0279831,-0.040219,0.330815,0.329992,0.331327,
-0.0207909,-0.0310676,-0.0104942,-0.0324928,-0.0262975,-0.0386881,0.330877,0.330071,0.331364,
-0.0198262,-0.0302173,-0.0094156,-0.0308846,-0.0246217,-0.0371475,0.330937,0.33015,0.331396,
-0.0188534,-0.0293508,-0.00833691,-0.0292812,-0.0229555,-0.035607,0.330993,0.330228,0.331425,
-0.0178883,-0.0284841,-0.00727421,-0.027673,-0.0212893,-0.0340567,0.331047,0.330304,0.33145,
-0.0169152,-0.0276012,-0.00621144,-0.0260696,-0.0196327,-0.0325065,0.331098,0.330379,0.331472,
-0.0159498,-0.0267181,-0.00516469,-0.0244614,-0.0179762,-0.0309466,0.331146,0.330452,0.33149,
-0.0149844,-0.0258348,-0.00411788,-0.0228532,-0.0163197,-0.0293867,0.331191,0.330522,0.331504,
-0.0140188,-0.0249353,-0.00308711,-0.021245,-0.0146728,-0.0278172,0.331233,0.330591,0.331516,
-0.0130531,-0.0240356,-0.00205631,-0.0196368,-0.0130259,-0.0262476,0.331273,0.330658,0.331524,
-0.0120873,-0.0231196,-0.00104158,-0.0180286,-0.0113887,-0.0246684,0.33131,0.330723,0.331528,
-0.0111214,-0.0222035,-2.68355e-05,-0.0164203,-0.0097515,-0.0230892,0.331343,0.330786,0.33153,
-0.0101634,-0.0212873,0.000971827,-0.0148073,-0.00811429,-0.0215003,0.331374,0.330846,0.331529,
-0.00919736,-0.0203548,0.00197048,-0.0131991,-0.00648675,-0.0199114,0.331402,0.330905,0.331524,
-0.00823924,-0.0194221,0.00295304,-0.011586,-0.0048592,-0.0183129,0.331428,0.330961,0.331517,
-0.007273,-0.0184733,0.00393556,-0.00997783,-0.00324133,-0.0167143,0.33145,0.331015,0.331507,
-0.00631474,-0.0175242,0.00490198,-0.00836479,-0.00162345,-0.0151061,0.33147,0.331067,0.331494,
-0.00535643,-0.0165751,0.00586835,-0.00675174,-5.57236e-06,-0.0134979,0.331487,0.331115,0.331478,
-0.00439808,-0.0156097,0.00681859,-0.0051387,0.00160264,-0.01188,0.331501,0.331162,0.33146,
-0.00343969,-0.0146442,0.00776878,-0.00352565,0.00321085,-0.0102622,0.331512,0.331206,0.331439,
-0.00248931,-0.0136786,0.00870283,-0.00190777,0.00481906,-0.00863461,0.331521,0.331248,0.331416,
-0.00153087,-0.0126968,0.00963681,-0.000294729,0.00641761,-0.00700707,0.331526,0.331287,0.33139,
-0.000580454,-0.0117149,0.0105546,0.00132315,0.00801616,-0.00536986,0.331529,0.331323,0.331362,
0.000369963,-0.0107329,0.0114724,0.00294103,0.00961471,-0.00373266,0.33153,0.331356,0.331331,
0.00131234,-0.00975076,0.012374,0.00456374,0.0112133,-0.00208578,0.331527,0.331387,0.331299,
0.00226274,-0.00875248,0.0132755,0.00618161,0.0128021,-0.000438911,0.331522,0.331414,0.331264,
0.00320508,-0.00775413,0.0141608,0.00780432,0.014391,0.00121763,0.331515,0.331439,0.331227,
0.0041474,-0.0067557,0.015046,0.00942703,0.0159799,0.00287416,0.331504,0.331461,0.331188,
0.00508969,-0.00574114,0.0159151,0.0110497,0.0175591,0.00454037,0.331491,0.33148,0.331148,
0.00602389,-0.00472652,0.016768,0.0126773,0.0191383,0.00621623,0.331475,0.331496,0.331106,
0.00695001,-0.00371185,0.0176047,0.0143097,0.0207176,0.00790177,0.331457,0.331509,0.331062,
0.00787607,-0.00268107,0.0184252,0.015942,0.0222871,0.00959696,0.331436,0.331519,0.331018,
0.00879403,-0.00165027,0.0192296,0.0175792,0.0238567,0.0113018,0.331413,0.331526,0.330972,
0.00970389,-0.000619445,0.0200178,0.0192213,0.0254262,0.0130164,0.331388,0.331529,0.330925,
0.0106137,0.000427464,0.0207899,0.0208633,0.0269861,0.0147405,0.33136,0.33153,0.330878,
0.0115153,0.00147437,0.0215458,0.0225102,0.028546,0.0164744,0.33133,0.331527,0.330829,
0.0124089,0.00252126,0.0222855,0.0241619,0.0301059,0.0182179,0.331298,0.33152,0.33078,
0.0133023,0.00358421,0.0230091,0.0258136,0.0316561,0.0199711,0.331263,0.331511,0.330731,
0.0141877,0.00464712,0.0237165,0.0274701,0.0332063,0.021734,0.331226,0.331497,0.330681,
0.0150649,0.00570998,0.0244078,0.0291315,0.0347565,0.0235065,0.331188,0.331481,0.33063,
0.015942,0.00678886,0.0250829,0.0307929,0.0362971,0.0252887,0.331146,0.33146,0.33058,
0.0168109,0.00786767,0.0257419,0.0324591,0.0378377,0.0270805,0.331104,0.331437,0.330529,
0.0176878,0.00896248,0.0264008,0.0341205,0.0393685,0.0288724,0.331058,0.331409,0.330477,
0.0185565,0.0100572,0.0270435,0.0357867,0.0408994,0.0306739,0.33101,0.331377,0.330425,
0.019425,0.0111518,0.0276862,0.0374529,0.0424303,0.0324754,0.33096,0.331342,0.330372,
0.0202935,0.0122623,0.0283127,0.0391191,0.0439516,0.0342866,0.330908,0.331303,0.330319,
0.0211618,0.0133727,0.0289391,0.0407853,0.0454728,0.0360977,0.330854,0.33126,0.330265,
0.022038,0.0144991,0.0295655,0.0424466,0.0469843,0.0379089,0.330797,0.331213,0.330209,
0.022906,0.0156252,0.0301757,0.0441128,0.0484959,0.0397298,0.330738,0.331162,0.330154,
0.0237819,0.0167672,0.0307858,0.0457742,0.0499978,0.0415506,0.330676,0.331106,0.330098,
0.0246576,0.0179091,0.0313958,0.0474356,0.0514997,0.0433714,0.330612,0.331046,0.33004,
0.0255411,0.0190668,0.0320056,0.0490921,0.0529919,0.0451923,0.330545,0.330981,0.329981,
0.0264245,0.0202242,0.0326154,0.0507486,0.0544842,0.0470131,0.330475,0.330913,0.329922,
0.0273157,0.0213975,0.0332251,0.0524004,0.0559667,0.048834,0.330403,0.330839,0.329861,
0.0282066,0.0225704,0.0338346,0.0540521,0.0574493,0.0506548,0.330328,0.330761,0.329799,
0.0291054,0.0237592,0.0344441,0.0556989,0.0589222,0.0524757,0.33025,0.330678,0.329736,
0.03002,0.0249636,0.0350694,0.0573361,0.0603854,0.0542868,0.330168,0.330589,0.32967,
0.0309344,0.0261678,0.0356946,0.0589733,0.0618487,0.056098,0.330084,0.330496,0.329603,
0.0318645,0.0273876,0.0363356,0.0606009,0.0633023,0.0578995,0.329995,0.330397,0.329533,
0.0328024,0.028607,0.0369925,0.0622236,0.0647558,0.0596914,0.329903,0.330293,0.32946,
0.033756,0.0298421,0.0376652,0.0638366,0.0661997,0.0614736,0.329807,0.330184,0.329383,
0.0347334,0.0310928,0.0383697,0.0654352,0.067634,0.0632364,0.329706,0.330069,0.329302,
0.0357184,0.032343,0.03909,0.0670289,0.0690682,0.0649896,0.3296,0.329949,0.329217,
0.0367191,0.0336087,0.0398261,0.068613,0.0704928,0.0667331,0.32949,0.329822,0.329129,
0.0377434,0.03489,0.0405939,0.0701825,0.0719077,0.0684573,0.329375,0.329689,0.329035,
0.0387833,0.0361707,0.0413934,0.0717424,0.0733226,0.0701622,0.329254,0.329551,0.328936,
0.0398467,0.0374669,0.0422246,0.0732878,0.0747279,0.0718477,0.329127,0.329406,0.32883,
0.0409337,0.0387784,0.0430873,0.0748187,0.0761235,0.0735139,0.328993,0.329254,0.328718,
0.0420363,0.0400893,0.0439817,0.0763399,0.077519,0.0751608,0.328854,0.329097,0.3286,
0.0431622,0.0414156,0.0449076,0.0778466,0.078905,0.0767883,0.328708,0.328933,0.328474,
0.0443195,0.0427571,0.0458809,0.079334,0.0802812,0.0783869,0.328554,0.328761,0.32834,
0.0455002,0.0441139,0.0468857,0.0808069,0.0816478,0.0799661,0.328393,0.328582,0.328198,
0.0466962,0.0454699,0.0479218,0.0822702,0.0830144,0.081526,0.328225,0.328397,0.328048,
0.0479234,0.046841,0.0490052,0.0837141,0.0843713,0.0830569,0.328048,0.328204,0.327888,
0.0491817,0.0482273,0.0501358,0.0851387,0.0857186,0.0845588,0.327862,0.328003,0.327717,
0.0504711,0.0496286,0.0513134,0.0865439,0.0870562,0.0860317,0.327666,0.327794,0.327535,
0.0517915,0.0510448,0.052538,0.0879298,0.0883841,0.0874756,0.32746,0.327577,0.327341,
0.0531349,0.0524601,0.0538095,0.0893012,0.089712,0.0888905,0.327244,0.327353,0.327134,
0.0545091,0.0538903,0.0551277,0.0906533,0.0910303,0.0902764,0.327018,0.327121,0.326914,
0.0559141,0.0553354,0.0564926,0.0919861,0.0923389,0.0916333,0.326781,0.326879,0.326681,
0.0573496,0.0567952,0.0579039,0.0932995,0.0936378,0.0929612,0.326532,0.326629,0.326434,
-0.0375427,-0.0375427,-0.0375427,-0.0687363,-0.0687363,-0.0687363,0.352667,0.352667,0.352667,
-0.0373673,-0.0391516,-0.035582,-0.068403,-0.0674533,-0.0693526,0.352686,0.352492,0.352871,
-0.0371042,-0.0398509,-0.0343553,-0.067903,-0.0664411,-0.069365,0.352714,0.352414,0.352992,
-0.0366657,-0.0403766,-0.0329509,-0.0670698,-0.0650947,-0.0690449,0.35276,0.352354,0.353126,
-0.0357886,-0.0406926,-0.0308777,-0.0654033,-0.0627933,-0.0680133,0.35285,0.352318,0.353313,
-0.0349196,-0.0406444,-0.0291855,-0.0637324,-0.060686,-0.0667788,0.352937,0.352323,0.353457,
-0.034042,-0.040381,-0.0276919,-0.0620659,-0.0586932,-0.0654386,0.353022,0.352354,0.353577,
-0.0331642,-0.0400182,-0.0262977,-0.0603994,-0.0567534,-0.0640454,0.353106,0.352395,0.353684,
-0.0322862,-0.0395726,-0.0249861,-0.0587329,-0.0548577,-0.0626082,0.353187,0.352445,0.353779,
-0.031408,-0.0390772,-0.023724,-0.0570665,-0.0529884,-0.0611445,0.353267,0.352501,0.353866,
-0.0305297,-0.0385486,-0.0224949,-0.0554,-0.0511367,-0.0596632,0.353344,0.352559,0.353946,
-0.0296511,-0.0379703,-0.0213155,-0.0537335,-0.0493115,-0.0581554,0.353418,0.352622,0.354019,
-0.0287723,-0.0373752,-0.0201524,-0.052067,-0.0474951,-0.0566388,0.353491,0.352685,0.354087,
-0.0278934,-0.0367635,-0.0190058,-0.0504005,-0.0456876,-0.0551134,0.353561,0.352749,0.35415,
-0.027006,-0.0361185,-0.0178756,-0.0487384,-0.0438977,-0.0535792,0.35363,0.352816,0.354209,
-0.0261267,-0.0354567,-0.0167785,-0.0470719,-0.0421165,-0.0520274,0.353696,0.352883,0.354263,
-0.0252473,-0.0347783,-0.0156979,-0.0454055,-0.0403442,-0.0504667,0.35376,0.352951,0.354312,
-0.0243677,-0.0340998,-0.0146172,-0.043739,-0.0385719,-0.048906,0.353822,0.353017,0.354359,
-0.023488,-0.0334045,-0.013553,-0.0420725,-0.0368085,-0.0473365,0.353881,0.353083,0.354401,
-0.0226081,-0.0326925,-0.0125053,-0.040406,-0.0350538,-0.0457582,0.353939,0.35315,0.354439,
-0.0217281,-0.0319638,-0.0114741,-0.0387395,-0.033308,-0.0441711,0.353994,0.353217,0.354474,
-0.0208479,-0.031235,-0.0104429,-0.037073,-0.0315621,-0.0425839,0.354047,0.353282,0.354506,
-0.0199676,-0.0304894,-0.00942824,-0.0354065,-0.0298251,-0.040988,0.354097,0.353347,0.354535,
-0.0190872,-0.0297437,-0.0084135,-0.0337401,-0.0280881,-0.0393921,0.354146,0.353411,0.35456,
-0.0182067,-0.0289812,-0.00741535,-0.0320736,-0.0263599,-0.0377873,0.354192,0.353474,0.354582,
-0.0173178,-0.028202,-0.00641714,-0.0304115,-0.0246405,-0.0361825,0.354237,0.353537,0.354602,
-0.016437,-0.0274226,-0.00543554,-0.028745,-0.0229211,-0.0345689,0.354279,0.353598,0.354618,
-0.0155478,-0.0266265,-0.0044539,-0.0270829,-0.0212105,-0.0329554,0.354319,0.353659,0.354632,
-0.0146669,-0.0258303,-0.00348889,-0.0254164,-0.0194999,-0.031333,0.354357,0.353718,0.354643,
-0.0137859,-0.0250339,-0.00252386,-0.02375,-0.0177894,-0.0297106,0.354392,0.353775,0.354651,
-0.0129047,-0.0242208,-0.00157547,-0.0220835,-0.0160876,-0.0280793,0.354425,0.353832,0.354657,
-0.0120235,-0.0234076,-0.00062707,-0.020417,-0.0143858,-0.0264481,0.354456,0.353887,0.354659,
-0.0111423,-0.0225776,0.00030467,-0.0187505,-0.0126929,-0.0248081,0.354485,0.353941,0.35466,
-0.0102609,-0.0217474,0.00123641,-0.017084,-0.011,-0.0231681,0.354512,0.353993,0.354658,
-0.00938783,-0.0209172,0.00215147,-0.0154131,-0.00930703,-0.0215192,0.354536,0.354043,0.354653,
-0.00850637,-0.0200702,0.00306652,-0.0137466,-0.00762291,-0.0198704,0.354558,0.354092,0.354647,
-0.00763318,-0.0192231,0.00396489,-0.0120757,-0.00593879,-0.0182127,0.354578,0.354139,0.354638,
-0.00675162,-0.0183592,0.00486323,-0.0104093,-0.00426349,-0.016555,0.354596,0.354184,0.354627,
-0.00587834,-0.0174952,0.00574488,-0.00873836,-0.00258819,-0.0148885,0.354611,0.354228,0.354613,
-0.00500503,-0.0166312,0.00662649,-0.00706747,-0.000912882,-0.0132221,0.354625,0.35427,0.354598,
-0.00413169,-0.0157503,0.0074914,-0.00539657,0.000753604,-0.0115467,0.354636,0.35431,0.354581,
-0.00325833,-0.0148694,0.00835626,-0.00372568,0.00242009,-0.00987144,0.354645,0.354348,0.354562,
-0.00239327,-0.0139884,0.00920442,-0.00205037,0.00408658,-0.00818732,0.354652,0.354384,0.354541,
-0.00151987,-0.0130906,0.0100525,-0.000379479,0.00574424,-0.0065032,0.354657,0.354418,0.354518,
-0.000654797,-0.0121928,0.0108839,0.00129582,0.00740191,-0.00481026,0.354659,0.35445,0.354493,
0.000210284,-0.0112949,0.0117152,0.00297113,0.00905958,-0.00311733,0.35466,0.35448,0.354466,
0.00106703,-0.0103969,0.0125298,0.00465084,0.0107172,-0.00141557,0.354658,0.354508,0.354439,
0.0019321,-0.00948219,0.0133444,0.00632614,0.0123661,0.000286185,0.354655,0.354533,0.354409,
0.00278883,-0.00856741,0.0141422,0.00800586,0.014015,0.00199676,0.354649,0.354557,0.354378,
0.00364555,-0.00765257,0.01494,0.00968557,0.0156638,0.00370733,0.354641,0.354577,0.354345,
